file_name,value_per_atom,composition,HHI_P,HHI_R
4382_Ba3Ga5,-0.1704261584929725,Ba3Ga5,4145.861271949892,2116.662196488017
4383_V18W6,0.1444451908513369,V3W,5320.432804765576,3891.456628186222
4384_AlK5,0.1901957953294963,K5Al,1687.871996188935,6448.063763713973
4385_Al3Cs,0.8151148327681543,CsAl3,4334.551336127541,4107.444700144933
4386_Cu4K8,0.3554414266929508,K2Cu,1655.168029935954,4644.577706349397
4387_AgSn3,0.00321990824178,AgSn3,2274.534340865977,1553.504905837997
4388_Nb2Ni4,0.0333005873831287,NbNi2,4313.4590955351,4725.10018632083
4389_CuBr3,0.0078963335368147,CuBr3,2943.774607759729,5768.460518766199
4390_Ni12Sr4,0.0600111016735347,SrNi3,2063.268059713265,1998.406902990593
4391_Ga13Nb5,-0.3496700897289181,Nb5Ga13,6516.532416039349,4238.024556890504
4392_Eu4I8,-1.877240265112853,EuI2,6622.723057875668,4163.341478611166
4393_V6W18,0.4443461860250674,VW3,6687.144240752313,4223.899950453265
4394_In5Sb,0.0245841235107479,In5Sb,4104.909103973558,2244.972335991952
4395_In3Mn,0.2284877334658102,MnIn3,3066.157895057725,1972.489164124438
4396_Au2Fe4,0.4657313841943183,Fe2Au,1570.416037055087,1144.74339601695
4397_EuTa,1.9821528238551585,EuTa,5586.577817529371,4024.00245975001
4398_KGe3,0.2251137099133981,KGe3,4752.358528556138,2706.24994407013
4399_NbNi2,-0.2620564037436684,NbNi2,4313.4590955351,4725.10018632083
4400_PdTa,-0.2949298433654892,TaPd,2633.294034114042,5985.045454627705
4401_Ag12P17,0.120738424806306,Ag12P17,1431.328697700811,2469.89522686625
4402_BaP3,1.7239127617203445,BaP3,2596.430064196004,3429.995820251188
4403_Ba4Rh2,-0.0327557695338812,Ba2Rh,3054.510878417838,3853.560034908405
4404_Al2Cu4,-0.0829668452392239,AlCu2,1600,1412.439414174654
4405_FeGe3,0.5245141898888992,FeGe3,4708.432414662211,1798.005588734864
4406_Al3Ca,-0.1485498107579226,CaAl3,2361.670861191219,1165.580621998091
4407_Al17As12,0.0187716242959471,Al17As12,2725.690198843782,2986.512115606674
4408_Cu17In12,0.2514156314578594,In12Cu17,2552.886011867713,1780.260591725798
4409_Au2Br,0.2718252220490837,Au2Br,1470.989915948716,1994.927501862465
4410_CeCu5,-0.1502946904905435,CeCu5,4017.660960235538,1989.652852705932
4411_Rh2W2,-0.1634060966863391,RhW,5636.278860522659,5627.833741070042
4412_NbNi2,-0.2972245130050706,NbNi2,4313.4590955351,4725.10018632083
4413_MoW3,0.4838752111837507,MoW3,6318.376424798443,4448.179038087294
4414_MoW2,-0.0054168026914638,MoW2,6048.091109097969,4506.936715413485
4415_Fe3Br,0.8483269798622297,Fe3Br,2690.631630422044,3176.082185912488
4416_AlMo,0.076944126559888,AlMo,2224.398302154022,4356.140874077865
4417_Ca4Ge,-0.1180823670313536,Ca4Ge,4336.553453071878,1624.729558020537
4418_Na4Sr,0.3768492047214097,Na4Sr,2612.548145118789,1719.79689122483
4419_Ag4Sr2,-0.2252556994140283,SrAg2,2066.505536062532,1862.136285900017
4420_Au3P4,0.0064831113172161,P4Au3,1255.996588419287,1710.651125021196
4421_Ir2Mn44,0.1065903814918346,Mn22Ir,2135.135214198876,2801.663349654306
4422_PAs3,0.4020973050781125,As3P,3142.550570844298,4133.226440054825
4424_Ni3P,-0.3095052203257662,Ni3P,1149.592703760964,2038.533733539472
4425_Au2Sb2,0.2069522440366871,SbAu,3697.737623812592,1916.848573110326
4426_In2Nb,0.5931966225101638,NbIn2,4797.828521014821,3958.698835173226
4428_FeMn5,0.1748406066285154,Mn5Fe,1735.162598782021,1732.41870060899
4429_NaSb3,-0.0525864033552427,NaSb3,7497.366461483993,3228.288637985821
4430_MoYb,0.5927353378973717,YbMo,6967.566361811286,3884.697747044389
4431_Au2V2,0.0249428442236858,VAu,1552.067980086602,1493.165069185384
4432_In11Sr3,-0.3222818449235483,Sr3In11,3455.043260906323,2172.270289895914
4433_BaIn3,-0.2974247195844026,BaIn3,3214.487910482148,2085.512089517852
4434_BaW5,0.8998810528593069,BaW5,6480.08143663153,4040.040718315764
4435_Na2Pd6,-0.0039800834452812,NaPd3,3058.937770536515,7496.206323344698
4436_FeMn3,0.100148581130357,Mn3Fe,1802.466124957845,1698.766937521078
4438_AlFe3,-0.1897415479368378,AlFe3,2289.031385015609,1344.515692507804
4439_Mn12Sb12,0.1541555942751363,MnSb,5941.23648623277,2902.536250471815
4440_Fe3Pd,0.0872960532260496,Fe3Pd,2710.766366739063,3963.82252559727
4441_Rh5As,0.4701166732585164,AsRh5,3212.710444379337,7491.582224826537
4442_Mn2Ta4,-0.0182772382291886,Ta2Mn,2207.741092400123,4404.604681714814
4444_Al4Ba3,0.0292033668084903,Ba3Al4,2709.377693918497,2030.136430067176
4445_Ca4Nb,0.7438121018970222,Ca4Nb,5587.75010723945,4178.386039749563
4446_Sn8I32,-0.5442849740864955,SnI4,4464.073373198715,4193.493388798212
4447_V12W4,0.1295615667311391,V3W,5320.432804765576,3891.456628186222
4450_Al3Sb,0.170681241367423,Al3Sb,5384.265084307962,2441.624794022081
4451_Ca5Ge,0.2746564330536423,Ca5Ge,4272.471889535947,1606.420539867414
4453_Au3Sn,-0.0548105807840317,SnAu3,1350.933715031607,1100.373486012643
4454_MoSr,1.4422288245039052,SrMo,3259.206798866856,4202.124645892351
4455_NiGe5,0.1534593577210206,NiGe5,4701.788176823814,1844.35238854175
4456_Ga4Mn8,0.8996624400047596,Mn2Ga,3114.037181368793,1838.821466188944
4457_Ca3V,0.6160135411991172,Ca3V,3721.44115250138,2065.436350412296
4458_Fe3Nb,-0.0722045087948419,NbFe3,4576.03254137265,4039.777181337313
4460_SbP,0.0811624920790903,SbP,6703.50491334064,3744.752821579815
4461_Mo8Ni4,0.7993973341064257,NiMo2,2072.069102306948,4409.901849118861
4462_Al3Pb,0.2750512699404068,Al3Pb,2390.991701743955,1575.266692177422
4463_Mo6W2,0.4508075929566892,Mo3W,4192.952550566087,4910.227706398678
4464_CsYb,0.2117052403539379,CsYb,7979.568567660738,4359.786043938247
4465_Pd2P2,-0.0748898037399525,PPd,2929.474512823952,7346.230072657883
4466_Ag5Pt6,0.0378372249416071,Ag5Pt6,4143.639452698929,6671.168322274826
4467_Ba4Fe2,0.9680279891977884,Ba2Fe,2898.616939839455,2147.925409759182
4468_PdSn2,-0.3196629277584938,Sn2Pd,2785.702652396464,3580.828292228944
4469_GeAs,0.208114042910724,GeAs,4284.537982781429,2966.2351180795
4470_Al2In,0.1566495902955118,Al2In,2756.472059771876,1680.277682218751
4472_MnSb2,0.1504747922415295,MnSb2,6740.340579527685,3105.483321784809
4473_Ba4In,0.1451732176930757,Ba4In,3051.865760412934,2248.134239587067
4474_Ni4Ta16,0.5509188345813755,Ta4Ni,2202.488318880318,4552.470347926961
4475_AlNi3,-0.4056051678421566,AlNi3,1079.724143364544,1433.56321386288
4476_Ga3K,0.3125029998473985,KGa3,4901.55815929041,2734.668883094955
4477_Na2Pd,-0.059035687527869,Na2Pd,2566.42176289802,5737.220581778644
4478_K3Ta,1.1691466944339015,K3Ta,2064.02801771094,5743.887929156239
4479_AlMn4,1.008851761143592,Mn4Al,1600,1712.516088184147
4480_Al3Ge,0.0707607175218676,Al3Ge,3349.966939071511,1425.667633828205
4482_Ba2In4,-0.4352745821380361,BaIn2,3187.732278186084,2112.267721813916
4485_Na3Rh,0.3291477045577302,Na3Rh,2357.319514801559,4990.426838576996
4486_Al4Ge8,0.2644100296867571,AlGe2,4720.464407601663,1759.031882930134
4487_Au6K2,-0.1902402434086161,KAu3,1137.236593988146,1384.778137877506
4488_Al2V6,-0.0845296956554664,AlV3,3044.899470689968,3039.85807626819
4489_EuNi,-0.0301608271115529,EuNi,7131.728579200161,2654.207732555324
4490_KTa2,1.054611953918965,KTa2,2241.497936403347,5034.008254386611
4491_Cu2Pb,0.2598637746294485,Cu2Pb,2281.79914565709,1685.945221542843
4492_Ge4P2,0.2094131892536352,Ge2P,4720.078111013596,2462.348498411058
4493_Na4Pd2,-0.0597792815661713,Na2Pd,2566.42176289802,5737.220581778644
4494_CuGa4,0.039402732975958,Ga4Cu,4776.279501690817,1825.772256583674
4495_AgSn2,-0.0007098658300653,AgSn2,2162.639325641594,1537.519903663085
4497_Fe2Sb4,0.4788135614246241,FeSb2,6874.003306999816,3026.910293454479
4498_Mo6V2,-0.0999753629379949,VMo3,2535.338136122316,5014.28615707511
4499_Ta3Sb,-0.0251829081044103,Ta3Sb,3325.958870763934,4543.510282309016
4500_IrMo2,-0.013815246551965,Mo2Ir,3951.359942931083,7201.667026818746
4501_AlSb2,0.1450680860912729,AlSb2,7271.598054267039,3160.60878257792
4502_Au3Sb,0.4217477824387243,SbAu3,2261.799933218338,1410.047035253531
4503_Pd5Sn,-0.2280325911464439,SnPd5,3090.557920130299,6832.61781472319
4504_CaV,1.073180324298205,CaV,3564.193936464165,2563.38586786348
4506_Ba3In,-0.211620368678886,Ba3In,3065.386228903244,2234.613771096756
4508_Al16Mn4,0.301063565326821,MnAl4,1600,1269.859405332268
4509_AuGa,-0.0783288279649321,GaAu,2250.33070528529,1235.294916990173
4510_Ca7Ge,-0.0143469796221094,Ca7Ge,4187.93893302679,1582.268266579083
4512_Au4V,0.5053051396209789,VAu4,1233.607845809956,1145.754013610861
4513_In2Mo2,0.4014679899582596,InMo,2890.3073667429,3502.206321942702
4514_Al3Sn,0.1452120532474441,Al3Sn,2194.576787139825,1356.746072283895
4515_Ni24Ta5,-0.1675005312947368,Ta5Ni24,1508.416564327277,2790.595894061549
4516_Ni2Ge4,0.1023729698401296,NiGe2,4062.673858454093,1784.899893809683
4517_Rh3Sb,0.0382249713464721,SbRh3,4529.391964485867,6698.892970928727
4518_AlMo3,-0.0996964259999515,AlMo3,2331.432257364449,4931.448383333917
4519_Ir2Sb2,0.1139587402132296,SbIr,6430.717855129516,6889.5450940674
4520_V8W4,0.0528966610899613,V2W,5680.655390010605,3979.078338110688
4521_Ir8Mo22,0.0019097001955458,Mo11Ir4,3706.589380158403,6901.625691807074
4522_WBr,1.302940009611793,WBr,5879.046347973792,5087.697160883281
4523_Ga10V12,-0.2051192851040197,V6Ga5,4472.237812259271,2600.74694618686
4524_Au3Br,0.2829069902830432,Au3Br,1362.056989497227,1702.7891991062
4525_FePd3,-0.0949810401407154,FePd3,3080.897348742352,7017.403127124405
4526_Fe8Ga4,-0.1229566562214709,GaFe2,3591.432256784244,1592.166493029717
4527_AuNi,0.1788439408535893,NiAu,1077.042397278864,1114.788013605681
4528_In16Sn4,0.0889102016768188,In4Sn,3156.229086718964,1917.845192410836
4529_Pd2Sm2,-1.1939658947664815,SmPd,6889.02562504868,5130.75784718436
4530_RhSb,-0.137426643434642,SbRh,5747.217975167527,5506.978151963696
4531_InNi2,-0.0206246987735809,InNi2,2137.277954633152,1747.234337963729
4532_Rh3Ge,-0.1988314155642134,GeRh3,3600.003671105645,6838.084574407411
4533_Al2Fe2,-0.1659621127138217,AlFe,2139.392334330871,1269.696167165436
4534_K5Sr24,0.1030625836751013,K5Sr24,3987.35867983048,3357.237417884794
4535_In2Mn6,0.3305705497817044,Mn3In,2298.026355232742,1882.12074767444
4536_Ba4In5,-0.2514774306094741,Ba4In5,3153.308978652267,2146.691021347732
4537_Al2Fe4,-0.2272930246471259,AlFe2,2244.342746190602,1322.171373095301
4538_Ge5As3,0.3379859815522268,Ge5As3,4535.448108458193,2702.779486118897
4539_Fe2Na6,0.6521293141597573,Na3Fe,1681.652065827776,902.6821994192296
4540_Pd4Sb2,-0.3088773544865653,SbPd2,4910.316796174537,6326.072922893007
4541_Ag2Sr,0.1312674073517152,SrAg2,2066.505536062532,1862.136285900017
4542_KGe3,0.3174478618796499,KGe3,4752.358528556138,2706.24994407013
4543_Mo2Nb2,-0.1206156262690427,NbMo,5401.004933216087,7021.88807643546
4544_Ga12Ir6,-0.4391570030411695,Ga2Ir,5500,6072.797086198943
4545_Al4Mn,-0.072840510263844,MnAl4,1600,1269.859405332268
4547_MoV3,-0.0631905048546421,V3Mo,2952.900634937863,4132.765326242289
4548_SbP3,0.5203529482374165,SbP3,5346.281426691286,4135.817216038105
4549_Al2Mn4,-0.0478207925401304,Mn2Al,1600,1642.279666096743
4550_NiTa4,0.7637822265224969,Ta4Ni,2202.488318880318,4552.470347926961
4552_Sn2Ta6,-0.112248719472225,Ta3Sn,2353.832369511261,4225.788058546545
4553_InMo2,0.1640907388659277,InMo2,2736.931443961161,4064.584705475745
4554_NaSr,0.024068302942102,NaSr,3555.678207884243,2480.385651519551
4555_Fe2V6,0.123355382997504,V3Fe,3059.138254512519,2864.751676694485
4556_Au8Cu16,0.1460925404133319,Cu2Au,1296.094181974864,1196.094181974864
4557_SnBr3,-0.2861192229211466,SnBr3,3068.158762575958,5144.630630932254
4558_TaSb4,1.331670094197225,TaSb4,6383.044141459573,3779.238964635107
4559_Al3Ba,-0.0382474331130611,BaAl3,2480.819062503133,1817.903415181481
4560_CuW3,3.1041706291605253,CuW3,6442.094994683497,4010.71592316922
4561_BaBr,-1.499596806424356,BaBr,3110.348891272424,3992.016332843839
4562_SbP2,0.0828077510599977,SbP2,5910.47674236794,3973.252464063475
4563_AlP,-0.3691838408500709,AlP,1813.776905161976,3191.213277910252
4564_CaCr,1.112240896363634,CaCr,3448.223876204057,2968.272402336813
4565_CuIn7,0.1100149162863828,In7Cu,3175.439077936333,1963.364434687157
4566_PdYb,-0.6517078910153504,YbPd,7100.923209046017,4965.948615186431
4567_Na2Rh4,0.2568463173101829,NaRh2,2988.993211692754,7246.404327474122
4568_Mn2Sb2,0.3028448297486399,MnSb,5941.23648623277,2902.536250471815
4569_Pb4P2,0.0598117949566413,PPb2,2651.318116939273,2029.500305857712
4570_Ba2Ge6,-0.0218457243890619,BaGe3,4410.894391789375,2054.6270622975
4571_Fe4Pb4,0.756893538735766,FePb,2636.309376722614,1715.079168963485
4572_TaP2,-0.5639764310451021,TaP2,2223.488642049399,4876.511357950602
4573_Mn6Pd2,0.1800065618612514,Mn3Pd,2227.767592747867,4232.599421897985
4575_Cu8P4,0.0429996810381183,Cu2P,1678.381963577919,2205.43767220127
4577_In2Pt,-0.491304117124633,In2Pt,4310.512337540025,5261.198907515539
4578_AlFe2,-0.1343440926625234,AlFe2,2244.342746190602,1322.171373095301
4579_Pd2V2,-0.1715385737955514,VPd,3232.372276573367,6510.875277625086
4580_Au10Ni6,0.1828234982158285,Ni3Au5,1084.832610783523,1075.836946082383
4581_Ca3Nb,0.6314967539345484,Ca3Nb,5905.107375711726,4682.018226672956
4582_Pt4V12,-0.1642023230585536,V3Pt,4533.614010580368,6596.1817546855
4584_Ag4Pt7,0.0326727396703538,Ag4Pt7,4467.57358459992,7251.236418934741
4586_Ni3P,-0.1897412135355365,Ni3P,1149.592703760964,2038.533733539472
4587_InMo8,0.3558672096246924,InMo8,2517.116343170078,4870.573408376382
4588_Ag3Ni,0.1637136908782399,NiAg3,1169.294424768113,1415.352787615944
4589_AuPb3,0.0619014909753019,Pb3Au,2315.001977438441,1607.500988719221
4590_In2Br2,-0.7137914213078189,InBr,3300,4010.710654163372
4591_Mo2Sn,0.1088356497885385,SnMo2,2476.441611127209,3885.830194146624
4592_In3Mn,0.2204623372783771,MnIn3,3066.157895057725,1972.489164124438
4594_Ag4Ir2,0.8181056146560977,Ag2Ir,3226.047828011729,5028.039133881469
4595_MnW3,0.3836572048518096,MnW3,6510.82280885564,4073.529078173907
4596_KGe,0.7538320179509621,KGe,4040.325564287267,3754.520697021522
4597_NiGe4,0.4805487365606581,NiGe4,4577.368180238188,1832.778435370994
4598_Ni3Rh3,0.0590098443842267,NiRh,2400.95074904594,5639.172667635732
4599_AuNi3,0.1610918246717236,Ni3Au,1052.799430357752,1236.002848211239
4600_Sr8Br16,-2.052905570554053,SrBr2,3618.710897715699,5518.91944323197
4601_K3P,-0.0201667510898992,K3P,1762.670887257349,6761.303789198556
4602_Mo8W,0.4258541140077057,Mo8W,3288.900100908173,5106.760847628658
4603_Cu2In6,0.2063896272875793,In3Cu,3035.225,1922.125
4604_Ba2As4,-0.6748860622830364,BaAs2,3156.537690888539,3187.046915035055
4605_Cu6Ir2,0.1147352875377123,Cu3Ir,3558.042339789215,5315.672251896933
4607_In4Mo,0.3040013113251668,In4Mo,3144.481027067138,2570.236234087159
4608_Mn2Rh,0.0660991104519356,Mn2Rh,2373.792507143123,4798.445965179601
4609_Ni2P2,-0.2444295353290506,NiP,1345.430381748895,2743.549374296022
4610_BaNb3,1.0103358666597488,BaNb3,6684.579960289981,6654.503589433613
4611_Sn3V,0.3710273258378747,VSn3,2687.598984453591,1825.254531452091
4613_In3Mo5,0.3843984287084891,In3Mo5,2776.153728550732,3920.769661980649
4614_Al2K4,0.4108101513743062,K2Al,1674.346818683859,5609.502758399262
4615_Nb2As2,-0.1086178026551314,NbAs,6178.621169128056,6657.188771502821
4616_Pt3V5,-0.4058848760908624,V5Pt3,4832.876763701107,7371.544342316503
4617_PbGe2,0.3009133831301203,Ge2Pb,3771.629596005447,1841.216522923286
4618_PtBi3,0.1193074796349371,Bi3Pt,5347.46423832262,6735.695694000622
4619_Ba2In4,-0.3853485588517111,BaIn2,3187.732278186084,2112.267721813916
4621_NaP3,0.1460175172211837,NaP3,1821.49422846666,4187.637167718485
4622_Na3Pd,-0.0037423943346612,Na3Pd,2374.205382028606,5050.733507245022
4623_AgGa5,0.0301596591030233,Ga5Ag,4483.898509298918,1781.848663871967
4624_Sn4W2,0.1627192610009006,Sn2W,4520.18231021222,2778.293690357499
4625_Ba4P,-0.3524857490659137,Ba4P,2946.622892483738,2449.455901045534
4626_AgAu3,-0.0264467700055792,AgAu3,1115.43691387647,1061.747655505879
4627_Cu2Mn2,0.3182716405481285,MnCu,1600,1639.102387161073
4629_Pd3V,-0.2222188597370307,VPd3,3213.760479090441,7367.017961839701
4630_Nb2V4,0.4616743501136291,NbV2,5780.182317947724,5975.573945561097
4631_V2Ge2,-0.1990215627984675,VGe,4475.580487370683,2518.314634471988
4632_Al5K,0.1562076988746348,KAl5,1622.469513449459,2393.109833866469
4633_Au5Sb,0.0592267831128546,SbAu5,1848.213766012557,1264.075446827962
4634_Cu16Ir8,0.4219933363345654,Cu2Ir,3947.714283029917,6075.03296180189
4635_Fe6Ta4,-0.0447040189155075,Ta2Fe3,2331.644364600198,3724.091603593264
4636_Ag6Pt6,0.0261640127670741,AgPt,3968.955630624237,6358.362408327122
4637_Na4P,0.2007152095016753,Na4P,1326.761099796847,1659.001176739438
4638_PdSr,-0.3796195866085003,SrPd,3651.556380127809,5742.218099360956
4639_CrNi,0.1338070737599874,CrNi,1986.469448321656,2721.343126493479
4640_Fe4As2,0.288011546750063,Fe2As,2761.335736899528,2443.858795487526
4641_CuV3,0.1548210464828159,V3Cu,2800.725838318995,2841.987701650641
4642_AgSr,-0.1351962930203547,SrAg,2544.633589137349,2117.137914206586
4643_PdV3,-0.1064366261083087,V3Pd,3258.949948793513,5288.30235549838
4644_PbPt3,-0.104670332191489,Pt3Pb,4767.89256636364,7191.291333733778
4645_Na2P2,-0.0555534054562691,NaP,1616.57823605646,3140.288762066351
4701_Fe8Ta4,-0.0433940220525492,TaFe2,2338.166624225134,3502.334776345427
4702_AlPb8,0.0781345707423987,AlPb8,2682.381563741541,1787.18659181203
4703_Sr4Br2,-0.8965013603840285,Sr2Br,3918.145047502587,4221.371460822123
4710_Mn2V2,-0.1878639363857122,MnV,2417.915774005262,2569.803081416717
4711_Fe3Mn,0.0871804571518044,MnFe3,2202.446017673736,1498.776991163132
4712_Fe6Nb2,0.0127559507396668,NbFe3,4576.03254137265,4039.777181337313
4713_Al2Ba4,-0.01645350904803,Ba2Al,2874.768887594202,2183.713967051759
4716_SrBi,-0.5781677096715216,SrBi,4975.044268315214,5113.757095405131
4718_AgIn3,0.0519812957642829,In3Ag,2799.199420236283,1856.914120067509
4720_Cr6Pt2,-0.0260007174240968,Cr3Pt,4433.632986709576,6878.402055644949
4722_Ba2Pb,-0.4676688865764706,Ba2Pb,2870.998269185272,2084.997115308786
4724_Cu3W,0.1954342356596488,Cu3W,4250.986172752471,2874.585422908689
4725_TaP5,0.3120509520027319,TaP5,2161.648797145848,4938.351202854152
4726_AlK,0.5512967988077919,KAl,1659.168274058103,4668.432991602373
4727_FeNa3,0.953419922791528,Na3Fe,1681.652065827776,902.6821994192296
4728_Au2Nb3,-0.0708677776626018,Nb3Au2,4166.252361669694,4231.995732570759
4729_Mn2V2,0.1160297069715028,MnV,2417.915774005262,2569.803081416717
4730_Au3Ba5,-0.440568201391275,Ba5Au3,2121.190651691626,1698.709393262691
4731_MoBr3,0.04303350203143,MoBr3,3042.751421114726,6442.669193092846
4732_MoSn4,0.1970626607332569,Sn4Mo,2566.38284452854,2221.917376222012
4733_K6Br18,-0.7936805794907835,KBr3,3075.627801411928,6942.069787235264
4734_Fe4Pd6,-0.0234736291717496,Fe2Pd3,2992.662721893491,6289.467455621301
4735_V26W2,0.413087493103449,V13W,4103.952820036415,3595.556091360209
4736_Rh6W2,-0.2931200597782641,Rh3W,4618.298205383545,6619.025431600232
4737_Fe2Nb4,0.5006599812850503,Nb2Fe,7090.343219270096,7089.924561081754
4738_Pd2Sb,-0.390415799050519,SbPd2,4910.316796174537,6326.072922893007
4740_Mn2Na4,0.5916767438931417,Na2Mn,1372.192630173992,1207.700838452379
4741_Ni2Ge4,-0.1418782318798713,NiGe2,4062.673858454093,1784.899893809683
4742_Ge5As,0.328977437833131,Ge5As,4957.987188944804,2259.113451607956
4743_CaW2,0.6443813081220485,CaW2,6695.305058392478,4024.791665644818
4744_AuW8,0.4000832382714839,W8Au,6303.164768067399,3910.24470078346
4745_Ba5Pb,-0.1592093732859284,Ba5Pb,2930.456963533538,2184.094939222563
4746_Au2Ni2,0.2424296367895184,NiAu,1077.042397278864,1114.788013605681
4747_BaW3,1.139329181823605,BaW3,6202.56893040109,3901.284465200546
4750_Al2Pd6,-0.3512329465345525,AlPd3,3075.316919123695,7454.511521166166
4751_Mn4W2,0.1197822458971262,Mn2W,4979.916980373802,3364.776379802686
4752_CaAs3,-0.3502374894930931,CaAs3,3390.79650268008,3621.681238832998
4753_Cu4Ta4,0.3145868356134906,TaCu,2118.06415767953,3942.302457632069
4754_Au2Ba6,-0.2617753895589199,Ba3Au,2385.43726890221,1879.509710301512
4755_AuAs3,0.3577655840683733,As3Au,2272.505998717871,2598.87181643346
4756_K2Sn2,-0.0014499690382616,KSn,2377.017622013544,2987.44590747128
4757_InBr,-0.7175140965916014,InBr,3300,4010.710654163372
4759_Au4Ni8,0.1137680593830878,Ni2Au,1062.657693037163,1186.711534814186
4760_Mn4Ta5,0.1391875726000301,Ta5Mn4,2163.203487926517,4213.729233970787
4761_Fe4Ga4,0.0308050240268382,GaFe,4121.308772935779,1677.630447247706
4762_Fe3Sb,0.4414744564171062,Fe3Sb,4714.868905442541,2241.770511070015
4763_InMo5,0.1573142325687998,InMo5,2573.815090543936,4662.6780013389
4764_PtSm,-0.7978809406773015,SmPt,7241.063674575329,6488.404488137006
4765_Mo3W,0.4530177667841109,Mo3W,4192.952550566087,4910.227706398678
4766_Au2Mn2,0.6149682153648515,MnAu,1209.045332929074,1174.472532686519
4767_Sn4W8,0.5256381582876166,SnW2,5926.12101400111,3641.028804046136
4768_Pb6P2,0.2162553450890172,PPb3,2666.775198969768,1956.631204856808
4769_Sr2Br6,-1.6828241395262955,SrBr3,3540.911368274412,5856.050737477545
