file_name,formula,space_group,value_per_atom,most_distinct_OFM
1852_MnW,MnW,Pm-3m,0.147210544305592,False
1853_VSb,VSb,P-6m2,-0.0537609682333108,False
1854_Ag5Al4,Ag5Al4,P-1,-0.0289825661094569,False
1855_Ag2Ge4,Ag2Ge4,Pnnm,0.297839306357804,False
1856_Cu4Pt4,Cu4Pt4,P-1,-0.1205808597847024,False
1857_CuMo,CuMo,P-6m2,0.3588543434479447,False
1858_AlTa4,AlTa4,I4/m,-0.0452718545750741,False
1859_Ag2Mn,Ag2Mn,I4/mmm,0.2280746253719249,False
1860_Nb2W4,Nb2W4,Pnnm,0.1061049533559928,False
1861_AsBr8,AsBr8,I4/mmm,0.0996156429798001,False
1862_GaMn2,GaMn2,I4/mmm,0.0749574779848624,False
1863_Fe4W2,Fe4W2,Cmcm,0.1247923180939961,False
1864_Fe5W,Fe5W,Amm2,0.1370840131538635,False
1865_Al2K2,Al2K2,Cmcm,0.2493481884250021,False
1866_NiPa,NiPa,P-6m2,0.4430243120613264,False
1867_Cr6Sr2,Cr6Sr2,I4/mmm,1.4466103641065455,False
1868_FeSr,FeSr,P-6m2,1.0256503461245172,False
1869_AlIn3,AlIn3,Imm2,0.1166018305890035,False
1871_FeSb,FeSb,P-6m2,0.1270127343936424,False
1872_Cr2As2,Cr2As2,P4/nmm,0.0077630930576173,False
1873_Al2Sb2,Al2Sb2,Imma,0.181921935434036,False
1874_Au4Sr2,Au4Sr2,Imma,-0.7626116234560195,False
1875_Al2Sb4,Al2Sb4,Pnnm,0.0339020113510422,False
1876_Ca6Cr2,Ca6Cr2,I4/mmm,0.8731378962099527,False
1877_CuTh,CuTh,P-6m2,0.1765057819602988,False
1878_Ca2Rh,Ca2Rh,P4/mmm,-0.2601120708243023,False
1879_Al2Rh,Al2Rh,I4/mmm,-0.7826644855886933,False
1880_Al4Ta5,Al4Ta5,I4/mmm,-0.155074501972327,False
1881_IrPd7,IrPd7,Fm-3m,0.0597201569160912,False
1882_AlNb2,AlNb2,I4/mmm,-0.1454841621484703,False
1883_Cu4Ge2,Cu4Ge2,Pnnm,0.1403253897507686,False
1884_Al12K12,Al12K12,Pbcm,0.3064031157240965,False
1885_Sb2Ge2,Sb2Ge2,Imma,0.2790129490215403,False
1886_CrSr2,CrSr2,I4/mmm,0.5302048832881928,False
1887_Fe5Pd,Fe5Pd,F-43m,0.2336302647298455,False
1888_AuGa4,AuGa4,I4/mmm,0.091451306531556,False
1889_Ca3As,Ca3As,P4mm,-0.4199362387130616,False
1890_CrNa3,CrNa3,Cmmm,0.8515193684396225,False
1891_Au5Mn,Au5Mn,Cmmm,-0.0340198901622936,False
1892_Cu2Ge2,Cu2Ge2,P4/nmm,0.1863597944661306,False
1893_KPt,KPt,P4/mmm,0.1618379733553894,False
1894_Cr2W,Cr2W,I4/mmm,0.0611237773090872,False
1895_Ag2Al4,Ag2Al4,I4/mcm,0.0460584207708614,False
1896_Cr5Nb,Cr5Nb,Cmmm,0.0783894885691474,False
1897_Cr5Nb,Cr5Nb,Cmmm,0.0850460954363327,False
1898_Cr8Sn,Cr8Sn,I4/mmm,0.3679512322402697,False
1899_Cr4Rh,Cr4Rh,I4/mmm,0.6346711220946574,False
1900_CuK,CuK,P-6m2,0.5618755958170236,False
1901_Ir2Na,Ir2Na,Immm,0.2358284209454311,False
1902_Ni2Sb2,Ni2Sb2,P4/nmm,-0.0576973778270293,False
1903_CrNb3,CrNb3,Cmmm,0.0724017543079593,False
1904_In4Mn4,In4Mn4,Pnma,0.2530961970805325,False
1905_GaNp,GaNp,R-3m,-0.1393437317112527,False
1906_InV,InV,P4/mmm,0.3485211857579378,False
1907_VBr2,VBr2,I4/mmm,-0.410063217628896,False
1908_CuGe3,CuGe3,P4/mmm,0.2343947773578127,False
1909_KPb,KPb,P4/mmm,-0.0405393933728852,False
1910_KSn,KSn,P4/mmm,0.0318888405176593,False
1911_InTh,InTh,P4/mmm,-0.2467436210790188,False
1912_AcV,AcV,Pm-3m,0.6825734085499287,False
1913_CrSn2,CrSn2,I4/mmm,0.2617738281861198,False
1914_Ba3Cu,Ba3Cu,P4/mmm,0.0483975189046881,False
1915_K2Sn4,K2Sn4,I4_1/amd,-0.1488476600167298,False
1916_Cr5Rh,Cr5Rh,P4/mmm,0.0637703554591707,False
1917_FePt,FePt,P4/mmm,0.1044084665960856,False
1918_Ba3Cu,Ba3Cu,P4/mmm,0.0394702967897684,False
1919_NiSb3,NiSb3,I4/mmm,0.438097995862682,False
1920_FePt3,FePt3,P4/mmm,0.0189147301200076,False
1921_CsYb,CsYb,F-43m,0.6736704833459317,False
1922_Fe2Ir,Fe2Ir,I4/mmm,0.0990216812654504,False
1923_InV,InV,Fm-3m,0.8176152594236008,False
1924_AuNp,AuNp,F-43m,2.1495720761711983,False
1925_Cu44Ni2,Cu44Ni2,Fd-3m,0.1180290791446753,False
1926_BaAs4,BaAs4,I4/m,-0.2218057127435329,False
1927_Cu6Pt6,Cu6Pt6,P-1,-0.119603433327993,False
1928_K2Na2,K2Na2,I4_1/amd,0.0232163659383157,False
1929_Pb2Sb2,Pb2Sb2,Imma,0.0611476891897284,False
1930_W5P,W5P,F-43m,0.760492533042194,False
1931_Cr2Nb2,Cr2Nb2,Fd-3m,0.1344305427950498,False
1932_AgTa3,AgTa3,Fm-3m,0.3187596400493717,False
1933_Ni2Rh2,Ni2Rh2,Cmme,0.2229648259063426,False
1934_BaV5,BaV5,P4/mmm,0.4324695998630012,False
1935_Na7Pt,Na7Pt,Fm-3m,0.0551020299561471,False
1936_WP3,WP3,Fm-3m,0.3893691915278054,False
1937_Fe8Pb4,Fe8Pb4,Pa-3,1.127174672553231,False
1938_Al3Cr,Al3Cr,Pm-3m,-0.1119193373167286,False
1939_CaCr3,CaCr3,Imm2,1.0513220301705486,False
1940_Al3Cr,Al3Cr,I4/mmm,-0.1551539401644879,False
1941_Nb3P4,Nb3P4,I4/mmm,-0.7612680442137554,False
1942_Pd4Ta26,Pd4Ta26,P4_2/mnm,0.0798275323361679,False
1943_Al4Ga8,Al4Ga8,Pnma,0.0662554584094277,False
1944_Th6Ge4,Th6Ge4,P4/mbm,-0.8316474113878478,False
1945_RbU,RbU,P-6m2,1.1812050215563366,False
1946_CrP,CrP,Fm-3m,-0.2154551302781184,False
1947_MnNi,MnNi,F-43m,1.5847576502533247,False
1948_Mo3Nb,Mo3Nb,Pm-3m,0.412866896468083,False
1949_AlNb5,AlNb5,P4/mmm,0.0075439416549656,False
1950_Ta10Ge6,Ta10Ge6,I4/mcm,-0.4756011476448218,False
1951_Ag4Na2,Ag4Na2,Pnnm,0.0165116819565905,False
1952_Ba2V2,Ba2V2,I4_1/amd,1.4341046655489045,False
1953_Mo16Nb8,Mo16Nb8,Fd-3m,0.3950892874479035,False
1954_AgP3,AgP3,Pm-3m,0.6993426805573235,False
1955_RbU,RbU,P-6m2,1.1722792845582193,False
1956_Sr8W4,Sr8W4,Pa-3,1.5620329569499674,False
1958_Ba2Fe2,Ba2Fe2,P6_3mc,1.432824894896533,False
1959_Pb5Sb3,Pb5Sb3,Cmmm,0.0442930198409401,False
1960_AlRh2,AlRh2,I4/mmm,-0.6427034311591117,False
1961_AuSr,AuSr,Pm-3m,-0.7420538966163632,False
1962_K2As2,K2As2,P4/nmm,-0.1601061421490177,False
1963_Mo4P4,Mo4P4,P2_13,-0.5185167056942248,False
1964_SrW4,SrW4,Im-3m,3.29538982431248,False
1965_CuFe,CuFe,F-43m,1.458478172494921,False
1966_NaPt3,NaPt3,Fm-3m,0.1237963514291218,False
1967_Ag2In4,Ag2In4,I4/mcm,-0.0368942050166865,False
1968_GaSr,GaSr,P-6m2,-0.1161170499616095,False
1969_AcAl3,AcAl3,I4/mmm,-0.0241113388268203,False
1970_FePb3,FePb3,P4/mmm,0.4816714178581449,False
1971_Ca5Cu3,Ca5Cu3,P4/mmm,-0.0565900669884098,False
1972_Ga2Pt2,Ga2Pt2,P4/nmm,-0.2900444828879625,False
1973_Fe3V,Fe3V,Cmmm,-0.0559529631309843,False
1974_BaAs,BaAs,P4/mmm,-0.8242741931404591,False
1975_Ta2Ge,Ta2Ge,I4/mmm,-0.1709796290019044,False
1976_Ag2Na4,Ag2Na4,Pnnm,0.1008943952187406,False
1977_Fe4W2,Fe4W2,Cmcm,0.1000496737824505,False
1978_InNb,InNb,Fm-3m,0.6373364957229786,False
1979_Fe2Pb2,Fe2Pb2,P4/nmm,0.5712586162799171,False
1980_Ir5As,Ir5As,F-43m,0.7876346656538438,False
1981_As3Br,As3Br,P4/mmm,0.2125740824372881,False
1982_Fe2V4,Fe2V4,Cmcm,-0.1378910599604251,False
1983_Pb4V4,Pb4V4,P2_13,0.5410168853053765,False
1984_CuNi5,CuNi5,F-43m,0.1978016568543837,False
1985_In4Br2,In4Br2,Cmcm,-0.3372741578598444,False
1986_SrI,SrI,Fm-3m,-1.1425274083601475,False
1987_Ag3K,Ag3K,I4/mmm,0.2102714975918522,False
1988_PbGe3,PbGe3,Fm-3m,0.1050826939614646,False
1989_Ba8P,Ba8P,I4/mmm,-0.1316894719354589,False
1990_CrYb,CrYb,F-43m,1.563562392238151,False
1991_AuP,AuP,F-43m,0.216376917775559,False
1992_CaGe3,CaGe3,Fm-3m,-0.2835520166753325,False
1993_K4Sn2,K4Sn2,Pnnm,0.0381415247835024,False
1994_Ga2As,Ga2As,I4/mmm,0.1121954406985832,False
1995_CuSn,CuSn,F-43m,0.3544542623870392,False
1996_AgIn2,AgIn2,P4/mmm,0.0771648789217872,False
1997_BaTa2,BaTa2,P4/mmm,2.6742888561602256,False
1998_Cu5Pt5,Cu5Pt5,P-1,-0.1249004932685046,False
1999_Sb3Ge5,Sb3Ge5,Cmmm,0.279852167525032,False
2000_AlTa8,AlTa8,I4/mmm,-0.0389980449255236,False
2001_FeMo5,FeMo5,F-43m,0.546571882198973,False
2002_Sr2W2,Sr2W2,Fd-3m,1.3964235494759736,False
2003_Ba2V2,Ba2V2,P4/nmm,0.7014600764628796,False
2004_AsBr3,AsBr3,P4/mmm,0.5071995218617864,False
2005_Fe26Mo2,Fe26Mo2,Fm-3c,0.4051483533428351,False
2006_CrEu,CrEu,Fm-3m,0.9504176641676194,False
2007_W2Sb2,W2Sb2,Fd-3m,0.9266181348642304,False
2008_Au2P,Au2P,I4/mmm,0.3120691496839557,False
2009_MoNb,MoNb,Pm-3m,-0.1312283059431038,False
2010_Cr4Rh8,Cr4Rh8,I4_1/amd,-0.0874482718645239,False
2011_Ba8Bi6,Ba8Bi6,I-43d,-0.952543718522009,False
2012_Au8In,Au8In,I4/mmm,-0.0480099525897463,False
2013_MoV4,MoV4,I4/mmm,0.5719330538235908,False
2014_Cr12W18,Cr12W18,P4_2/mnm,0.3721570960262284,False
2015_AlPd,AlPd,P-6m2,-0.7587414640727959,False
2016_Ba2Ge2,Ba2Ge2,Cmcm,-0.242087032344104,False
2017_Mn6Sn2,Mn6Sn2,I4/mmm,0.2060444772109209,False
2018_Au2Mn2,Au2Mn2,Pmma,0.0127753186422383,False
2019_KNa2,KNa2,I4/mmm,0.0142078707647042,False
2020_AlPd2,AlPd2,P4/mmm,-0.0943717988913158,False
2021_CuI,CuI,P-6m2,0.1611175716966943,False
2022_Cr2As,Cr2As,Fmmm,1.20373859087688,False
2023_Mn4Mo5,Mn4Mo5,I4/mmm,0.160447881363546,False
2024_K2Sn4,K2Sn4,I4_1/amd,-0.1484137375559336,False
2025_Al2Pb4,Al2Pb4,Pnnm,0.2598910134384138,False
2026_Sr8Bi6,Sr8Bi6,I-43d,-0.9292699023510173,False
2027_Mn2Mo4,Mn2Mo4,I4/mcm,0.148827009312118,False
2028_Ag3Al4,Ag3Al4,I4/mmm,-0.0070739792168131,False
2029_GaPt5,GaPt5,Cmmm,-0.2771613896486968,False
2030_Cr8Rh4,Cr8Rh4,I4_1/amd,0.0901796025136161,False
2031_CuYb,CuYb,P-6m2,-0.0475451543672771,False
2032_SrAs2,SrAs2,Fmmm,0.9507100421627857,False
2033_Au2As,Au2As,Fmmm,0.1483135096731356,False
2034_Fe3Ga4,Fe3Ga4,I4/mmm,0.078311859130354,False
2035_V2Br4,V2Br4,I4_1/amd,0.0156110111199486,False
2036_AgAl2,AgAl2,I4/mmm,0.0454910328131704,False
2037_Al4Pd2,Al4Pd2,P4_2/mnm,-0.2908299967509844,False
2039_IrP2,IrP2,Fm-3m,-0.3584518601264636,False
2040_FePb,FePb,Pm-3m,0.8426981996656657,False
2041_Pt6Sn2,Pt6Sn2,I4/mmm,-0.3247850276886179,False
2042_K5As,K5As,P4/mmm,-0.0434061296714644,False
2043_BaIr2,BaIr2,Fm-3m,1.7508225033464004,False
2044_Pd2Ta2,Pd2Ta2,P4/nmm,-0.2980566242829212,False
2045_Ba8Cu4,Ba8Cu4,Pnma,0.0588067267426094,False
2046_Ba2Pd4,Ba2Pd4,Immm,-0.351981708479304,False
2047_Mo2Pb4,Mo2Pb4,Cmcm,0.836551452064942,False
2048_Ca4P2,Ca4P2,Pnnm,-0.8955902962299666,False
2049_Ba4Ir2,Ba4Ir2,Fd-3m,1.2092215221026048,False
2050_Mo2Nb6,Mo2Nb6,Pm-3n,0.0541671401782277,False
2051_GaP7,GaP7,Fm-3m,0.6729407778305001,False
2052_InNp,InNp,Fm-3m,0.8057627772406146,False
2053_Pd2Rh2,Pd2Rh2,P4/nmm,0.0410224113616495,False
2054_Pt2As,Pt2As,I4/mmm,-0.0340950131970624,False
2055_Fe2As4,Fe2As4,Pnnm,-0.2726784974914693,False
2056_Pd4Rh5,Pd4Rh5,I4/mmm,0.0900570939895841,False
2057_BaFe3,BaFe3,P4mm,0.8829292337864798,False
2058_AcSm,AcSm,Fm-3m,0.3655227245744945,False
2059_KNi3,KNi3,Immm,0.7556957670325106,False
2060_BaFe2,BaFe2,I4/mmm,0.8755973013057728,False
2061_AsBr3,AsBr3,Pm-3m,0.5177541344689449,False
2062_WP3,WP3,Fm-3m,0.3904898621671568,False
2063_Fe2Pt2,Fe2Pt2,P4/nmm,0.0783132292381125,False
2064_Cr3Br2,Cr3Br2,R-3m,0.6807631171727635,False
2065_KNa2,KNa2,I4/mmm,0.0095998483494705,False
2066_Fe2Ga2,Fe2Ga2,P4/nmm,-0.0240492364425461,False
2067_VBr3,VBr3,P4/mmm,-0.2722658008667262,False
2068_Ba2Ir,Ba2Ir,Fm-3m,-0.0891605456993988,False
2069_Pt2As2,Pt2As2,P4/nmm,-0.1098590302761417,False
2070_In5Sn,In5Sn,P4/mmm,-0.0015679249820171,False
2071_Ga12Pt12,Ga12Pt12,Pbcm,-0.4726474852203968,False
2072_Ga2Br2,Ga2Br2,Pmmn,-0.5777253611313591,False
2073_BaBr2,BaBr2,I4/mmm,-2.124535582082067,False
2074_Ca2In2,Ca2In2,P4/nmm,-0.458801559172195,False
2075_Ir2Mn2,Ir2Mn2,P4/nmm,-0.0091856610615099,False
2076_K5P3,K5P3,Cmmm,0.0229123948438667,False
2077_Sn4P,Sn4P,Im-3m,0.1624301464290653,False
2078_V2Br2,V2Br2,P4/nmm,-0.1457084697899882,False
2079_Fe2Ga4,Fe2Ga4,I4_1/amd,-0.0040748238131603,False
2080_SnP,SnP,Fm-3m,-0.0944015208122417,False
2082_BaPd,BaPd,Cmmm,-0.4783613083554825,False
2083_PbSb,PbSb,Cmmm,0.1049325678159949,False
2084_Ce4Sb8,Ce4Sb8,Cmce,-1.0093768112312318,False
2085_Cr5P24,Cr5P24,I-43m,0.4558804071858427,False
2086_GaRb,GaRb,R-3m,0.3709528424798503,False
2087_IrNa3,IrNa3,Immm,0.4171477206495835,False
2090_Cu5Pt7,Cu5Pt7,P1,-0.0938955697698211,False
2091_Pb16V8,Pb16V8,Fd-3m,0.3154810401082291,False
2092_K2Ge4,K2Ge4,Pnnm,0.2058314233855368,False
2093_CuPb,CuPb,F-43m,0.6068640491029402,False
2094_Al3Sn,Al3Sn,Imm2,0.1655793976137554,False
2095_GeP5,GeP5,Amm2,0.2502946082764126,False
2096_CrNb3,CrNb3,Pm-3m,1.7503015790430183,False
2098_Ce20Ir16,Ce20Ir16,Pnma,-0.539478361802414,False
2099_Ba16Ir4,Ba16Ir4,I-43m,0.2012769031781847,False
2100_Pd3Sb,Pd3Sb,Immm,-0.3754922119956188,False
2101_Mo4Nb4,Mo4Nb4,P2_13,0.2752814592945132,False
2102_BaCu3,BaCu3,Pmmm,0.2453032477954502,False
2103_BiGe,BiGe,P4/mmm,0.2141530049264015,False
2104_As16Br4,As16Br4,I23,0.33519920200048,False
2105_Ag8Ta4,Ag8Ta4,Pa-3,1.3870426358454473,False
2106_RbBi,RbBi,F-43m,0.6406652800277259,False
2107_K6Ni4,K6Ni4,Fdd2,1.1132662060029634,False
2108_Ga5Pt24,Ga5Pt24,I-43m,-0.067521268653485,False
2109_BaCu5,BaCu5,Cmmm,0.2499063164877467,False
2110_RhYb,RhYb,Pm-3m,-0.4724318611785012,False
2111_Ag2P,Ag2P,Fm-3m,0.1479457399151679,False
2112_Ag6Al2,Ag6Al2,Pmmn,-0.0362782632402982,False
2113_PAs4,PAs4,Im-3m,0.4778014059865242,False
2114_Ag8P16,Ag8P16,Fd-3m,0.5141729398957775,False
2115_Pd8Sb4,Pd8Sb4,Cmc2_1,-0.4630380882032696,False
2116_Na2Pd,Na2Pd,Fmmm,-0.0417511614547165,False
2117_Au6Nb2,Au6Nb2,Pmmn,-0.0529283902520871,False
2118_Ge5P3,Ge5P3,Cmmm,0.4001806940265355,False
2119_WSb,WSb,Pm-3m,0.635789304038278,False
2120_Mo2Sr2,Mo2Sr2,P4/nmm,0.5498863203754158,False
2121_AlK3,AlK3,P4/mmm,0.2818258477525277,False
2122_CaGa4,CaGa4,C2/m,-0.4087614125768802,False
2123_V4W2,V4W2,I4_1/amd,0.5373678233111873,False
2124_Fe6Ir2,Fe6Ir2,I4/mmm,0.0352644097519831,False
2125_AgSn4,AgSn4,I4/mmm,0.2672076135465829,False
2126_Na2Pt2,Na2Pt2,P4/nmm,0.0149535110750544,False
2127_MoTa2,MoTa2,I4/mmm,-0.1478099950723385,False
2128_FePd,FePd,Pm-3m,0.0611011855322729,False
2129_P3As,P3As,Pm-3m,0.7466427268971589,False
2130_Cr2Nb6,Cr2Nb6,Pm-3n,0.1085546089350248,False
2131_Cr3Nb,Cr3Nb,Pm-3m,2.842053501474326,False
2132_P5As,P5As,F-43m,0.7834809435520972,False
2133_FeMn,FeMn,Pm-3m,0.1235497884165575,False
2134_Mn3W,Mn3W,Pm-3m,0.1922058763221663,False
2136_Cu3Sn,Cu3Sn,P4/mmm,0.0639751215637698,False
2137_IrBr3,IrBr3,P4/mmm,1.0903733890113694,False
2138_Mo3Sr,Mo3Sr,Cmmm,0.7152137656734343,False
2139_Fe3Ir,Fe3Ir,P4/mmm,-0.0482504948414277,False
2140_FePd3,FePd3,Pm-3m,-0.1114107298153808,False
2141_P8Br16,P8Br16,Fd-3m,0.5198137568723528,False
2142_K8P4,K8P4,Pnma,-0.0844143124140514,False
2143_VW2,VW2,I4/mmm,-0.0950786444838437,False
2144_Al6Cu2,Al6Cu2,Cmcm,-0.0017060816812031,False
2145_Ag2Ge2,Ag2Ge2,Cmcm,0.1908003162076452,False
2146_Fe3Pd,Fe3Pd,Pm-3m,0.0574203385382343,False
2147_WAs3,WAs3,P4/mmm,0.23299682616069,False
2149_NaPt2,NaPt2,I4/mmm,-0.046822418080523,False
2150_MnW,MnW,Fm-3m,0.9855550840613176,False
2151_Ba3Ta,Ba3Ta,P4/mmm,0.8496433783953377,False
2152_Fe5Ir4,Fe5Ir4,I4/mmm,0.0052237297287357,False
2153_Cr4Nb4,Cr4Nb4,P2_13,0.3954713383290649,False
2154_Ba4In2,Ba4In2,I4/mcm,-0.2700885921319666,False
2155_AgGe2,AgGe2,Immm,0.2269485192188695,False
2156_Na4Pt5,Na4Pt5,I4/mmm,0.0008579267341291,False
2157_InSn2,InSn2,I4/mmm,0.0148086213463241,False
2158_Pt3V,Pt3V,P4/mmm,-0.4267483757291694,False
2159_Al4Rh2,Al4Rh2,Imma,-0.3845005338222644,False
2160_SbGe3,SbGe3,Imm2,0.3209652310163591,False
2161_RbV,RbV,P-6m2,1.6020981680290052,False
2162_CrSr2,CrSr2,I4/mmm,0.5298477852028718,False
2163_NbV2,NbV2,I4/mmm,0.0208508165574651,False
2164_MoSr3,MoSr3,P4/mmm,0.8728761706255601,False
2165_AlSb,AlSb,Cmmm,0.2495095536161731,False
2166_As2Br2,As2Br2,Fd-3m,0.4243112390513999,False
2167_Al2P,Al2P,I4/mmm,0.0140671388629805,False
2168_Pb6As18,Pb6As18,Pmmn,0.1753297828027603,False
2169_Pt2V2,Pt2V2,P4/nmm,-0.4021971048022354,False
2170_Al3Ta,Al3Ta,P4/mmm,-0.1025082671477601,False
2171_Ir2V,Ir2V,I4/mmm,-0.3586535209868391,False
2172_V3W,V3W,P4/mmm,-0.0355875914198176,False
2173_Au3P,Au3P,Pmm2,0.2584710753037122,False
2174_Au3Cr,Au3Cr,P4/mmm,0.0820446152069775,False
2175_AgBr,AgBr,Cmmm,-0.2694783941406529,False
2176_Ag3Sn,Ag3Sn,P4/mmm,0.0184298694863218,False
2177_Ag12Br12,Ag12Br12,Pbcm,-0.342706718874014,False
2178_Ir4Ta8,Ir4Ta8,Pnma,-0.3445234546746931,False
2179_Mn2V,Mn2V,I4/mmm,-0.0706521015275285,False
2180_Mn2V6,Mn2V6,I4/mmm,0.0301983632533797,False
2181_Pb3As,Pb3As,Immm,0.0508391896890603,False
2182_Ir3V,Ir3V,I4/mmm,-0.3980924594769846,False
2183_Na6Pb2,Na6Pb2,Pm-3n,-0.1099520900951809,False
2184_SnV,SnV,F-43m,1.1915693404471313,False
2185_Pb3Sb,Pb3Sb,Pmmm,0.0527710928808438,False
2186_Ir8Pd16,Ir8Pd16,Fd-3m,0.3399996705513632,False
2187_Fe26Pd2,Fe26Pd2,Fm-3c,0.3374554965266674,False
2188_Al4Ta5,Al4Ta5,I4/mmm,-0.1559804665586502,False
2189_Sb6Ge2,Sb6Ge2,Pmmn,0.1905762873380529,False
2190_Al2Cu4,Al2Cu4,Pnnm,-0.0342056402310759,False
2191_Ba4In2,Ba4In2,I4/mcm,-0.2699715745953493,False
2192_Ga3Na,Ga3Na,P4/mmm,-0.0249882809222263,False
2193_AcSb,AcSb,Fm-3m,-1.3729502658314,False
2194_Ba2Sn4,Ba2Sn4,Cmcm,-0.4998577665251904,False
2195_Ga8Pt16,Ga8Pt16,Fd-3m,-0.3537022999127923,False
2196_Ca4Cr2,Ca4Cr2,I4_1/amd,0.5590748155391374,False
2197_SbGe3,SbGe3,Immm,0.3134360038520034,False
2198_CrNa3,CrNa3,Immm,0.5423186726893348,False
2199_Al2Ta4,Al2Ta4,Pnnm,0.5322056089761146,False
2200_Al3Sn,Al3Sn,Immm,0.1862588865298473,False
2201_TaV2,TaV2,Fmmm,0.0641019182028337,False
2202_Cr3Sr,Cr3Sr,P4/mmm,2.343766949356529,False
2203_Ba2Sn2,Ba2Sn2,Cmcm,-0.7239831978783742,False
2204_Al2Cu6,Al2Cu6,Pmmn,-0.2033060160153859,False
2205_GaMn5,GaMn5,P4/mmm,-0.0046963599806891,False
2206_Mn2V,Mn2V,I4/mmm,-0.0755313052708371,False
2207_Ca2Cr2,Ca2Cr2,I4_1/amd,0.7767976291677305,False
2209_Ag2Mn2,Ag2Mn2,P4/nmm,0.2805958573946263,False
2210_Na3Sn,Na3Sn,Pm-3m,-0.1740065553992373,False
2211_CuK4,CuK4,Im-3m,0.2236390669345606,False
2212_P2As2,P2As2,Fd-3m,0.5730281592022672,False
2213_Ir16Pd8,Ir16Pd8,Fd-3m,0.7222316351201421,False
2214_Mn16W4,Mn16W4,I-43m,0.4719804598832496,False
2215_Fe4Pb8,Fe4Pb8,Pa-3,0.6140265799270838,False
2216_Ga2As2,Ga2As2,I4_1/amd,0.2016376448000651,False
2217_Ir3V,Ir3V,P4/mmm,-0.2390413103018538,False
2218_Ag2Ge2,Ag2Ge2,Cmcm,0.1888974565500993,False
2219_KP3,KP3,Cmmm,0.5613300460352102,False
2220_NaPb,NaPb,Pm-3m,-0.1356066752964104,False
2221_Na3Pb,Na3Pb,Pm-3m,0.1518851080749097,False
2240_Fe4Pb8,Fe4Pb8,Pnma,0.8179783771490255,False
2249_InYb,InYb,P4/mmm,-0.5505183825863234,False
2250_SnP4,SnP4,Im-3m,0.9161730438708098,False
2258_Cr2Nb4,Cr2Nb4,Pnnm,0.691069255071028,False
2259_Cr4Nb2,Cr4Nb2,Pnnm,0.2767052758592463,False
2260_FeTa,FeTa,R-3m,0.1801425579882121,False
2276_Ag4Al6,Ag4Al6,R-3c,0.2770130587326555,False
2277_Ir2Ta6,Ir2Ta6,Pmmn,-0.1797791506566746,False
2278_Ag5In,Ag5In,P4/mmm,0.0114862417119632,False
2279_IrNa3,IrNa3,Cmmm,0.3875730521386757,False
2280_Mn2Sn,Mn2Sn,I4/mmm,0.1991238126793746,False
2281_Pd2W2,Pd2W2,Cmme,-0.0015386510129893,False
2285_Pb4I8,Pb4I8,R-3m,-0.670563589825953,False
2286_Fe8Sb4,Fe8Sb4,Pnma,0.3155557497340489,False
2287_KNa2,KNa2,I4/mmm,0.0184620086806955,False
2294_Ba4Cu2,Ba4Cu2,Pnnm,0.0304039929029062,False
2295_Ag2Al4,Ag2Al4,I4_1/amd,0.2396434909959482,False
2296_AgAl2,AgAl2,I4/mmm,0.0073829939966311,False
2297_FePb3,FePb3,Pmm2,0.5456989985477598,False
2298_KNa3,KNa3,P4/mmm,0.0147303260218272,False
2299_AgTa7,AgTa7,Fm-3m,0.2645234306889392,False
2303_Fe5Ga4,Fe5Ga4,I4/mmm,-0.0626809731139369,False
2304_In2Br2,In2Br2,Cmcm,-0.8192525431939348,False
2305_PdW,PdW,P4/mmm,0.2407341384406809,False
2306_CrSn4,CrSn4,I4/m,0.4307053984440863,False
2307_Cr2W,Cr2W,I4/mmm,0.0618624920747521,False
2308_K2P2,K2P2,I4_1/amd,0.247621916405853,False
2309_AgAl,AgAl,P4/mmm,-0.0019810858099353,False
2312_In6Mn18,In6Mn18,Pmmn,0.3345304795585899,False
2313_Ac4Bi6,Ac4Bi6,R-3c,-0.3278292763649915,False
2315_CuGe5,CuGe5,P4/mmm,0.365069372252232,False
2316_VBr2,VBr2,I4/mmm,-0.3904989522570818,False
2317_KGe2,KGe2,Immm,0.0251469977801098,False
2318_PbSb,PbSb,P4/mmm,-0.0293366822935872,False
2319_Cr2Rh2,Cr2Rh2,I4_1/amd,0.0220272874187692,False
2320_Ir2As4,Ir2As4,Fd-3m,1.0017580786940574,False
2321_Ba16Ir4,Ba16Ir4,I-43m,0.2013603867440632,False
2322_Ag2Na4,Ag2Na4,I4/mcm,-0.0503517501025424,False
2323_Fe5Sb,Fe5Sb,Cmmm,0.1871788563843329,False
2324_IrTa2,IrTa2,Immm,-0.3511913424291061,False
2325_SnP,SnP,Fm-3m,-0.094533133663428,False
2326_Cr3W,Cr3W,P4/mmm,0.0566739523358883,False
2327_Cu6Fe2,Cu6Fe2,Pm-3n,0.2644123682040105,False
2330_Ag4Al4,Ag4Al4,I4/mmm,-0.015127320994988,False
2331_Ba2Cu,Ba2Cu,I4/mmm,0.0283396572121373,False
2332_Ir5Na,Ir5Na,Amm2,0.3068927250645951,False
2333_NpRh,NpRh,R-3m,-0.0152426988193106,False
2334_InTa3,InTa3,P4/mmm,0.1709225003421419,False
2335_Ag5Al,Ag5Al,P4/mmm,-0.0271560507896306,False
2336_KNa3,KNa3,P4/mmm,0.0129009296420767,False
2337_AuSr,AuSr,F-43m,-0.3245322540582869,False
