file_name,formula,space_group,value_per_atom,composition,crystal_system
1480_Fe2Pb2,Fe2Pb2,Imma,0.7151422050452814,FePb,orthorhombic
1481_Fe3V,Fe3V,Imm2,0.0116175512059566,VFe3,orthorhombic
1482_Cr8P4,Cr8P4,Pa-3,0.095169955832033,Cr2P,cubic
1485_BaCu5,BaCu5,Cmmm,0.2562033384073583,BaCu5,orthorhombic
1486_InIr,InIr,Fm-3m,0.4610586516897141,InIr,cubic
1487_Fe8W4,Fe8W4,Pnma,0.106739363251543,Fe2W,orthorhombic
1488_IrTa,IrTa,R-3m,-0.2715116790559833,TaIr,trigonal
1489_Ge2P2,Ge2P2,Cmcm,0.1221786004450189,GeP,orthorhombic
1490_PbSb3,PbSb3,Immm,0.1251027141729275,Sb3Pb,orthorhombic
1492_K6Sn2,K6Sn2,Cmcm,-0.0242253265418126,K3Sn,orthorhombic
1493_InK2,InK2,Immm,0.0403808359025378,K2In,orthorhombic
1494_Fe7Pb,Fe7Pb,Fm-3m,0.3180355931039793,Fe7Pb,cubic
1495_UI,UI,Fm-3m,0.0046038683385214,UI,cubic
1496_Cu12Ni17,Cu12Ni17,I-43m,0.1192806312733478,Cu12Ni17,cubic
1497_W5Sb24,W5Sb24,I-43m,0.4023882197469812,Sb24W5,cubic
1498_CuTh,CuTh,P-6m2,0.2132029681483676,ThCu,hexagonal
1499_Fe6Sb2,Fe6Sb2,Cmcm,0.3131206590505275,Fe3Sb,orthorhombic
1501_Au2Nb2,Au2Nb2,Pmmn,-0.0823842144160345,NbAu,orthorhombic
1502_Fe5Mo,Fe5Mo,F-43m,0.1221333189670185,Fe5Mo,cubic
1503_FeMo5,FeMo5,F-43m,0.5453663357175754,FeMo5,cubic
1504_FeNa3,FeNa3,Pm-3m,1.3762284436560104,Na3Fe,cubic
1505_Ce4Cu4,Ce4Cu4,Pnma,-0.1497641612650788,CeCu,orthorhombic
1506_Ba2Pd2,Ba2Pd2,Cmcm,-0.5512698825241915,BaPd,orthorhombic
1507_Ge2As4,Ge2As4,Pnnm,0.1162548416320869,GeAs2,orthorhombic
1508_Na2Pd2,Na2Pd2,Imma,-0.0727240279877157,NaPd,orthorhombic
1509_Fe4Na8,Fe4Na8,Pa-3,1.6118337303855472,Na2Fe,cubic
1511_V2W,V2W,Immm,0.1508598416056431,V2W,orthorhombic
1512_CuNi,CuNi,Fm-3m,0.6666003672900942,CuNi,cubic
1513_CrP3,CrP3,Pm-3m,0.4691332273700528,CrP3,cubic
1514_Ga16Pt8,Ga16Pt8,Fd-3m,-0.3962004231706816,Ga2Pt,cubic
1515_Fe16Na4,Fe16Na4,I-43m,0.8900192099042854,NaFe4,cubic
1516_Ge2P4,Ge2P4,Imma,0.2592394888634833,GeP2,orthorhombic
1517_Na4Pt4,Na4Pt4,P2_13,0.2332110155064155,NaPt,cubic
1518_Mo2Pb4,Mo2Pb4,Cmcm,0.5624454406346094,MoPb2,orthorhombic
1519_Cr2Ta4,Cr2Ta4,Pnnm,0.758102563824084,Ta2Cr,orthorhombic
1520_NpYb,NpYb,R-3m,0.5036990253020832,YbNp,trigonal
1521_InBr5,InBr5,Amm2,-0.2827377903090093,InBr5,orthorhombic
1522_Cu6Ni2,Cu6Ni2,Pm-3n,0.1060776691267886,Cu3Ni,cubic
1523_Ga2Br6,Ga2Br6,Cmcm,-0.4421051503954034,GaBr3,orthorhombic
1525_CsYb,CsYb,F-43m,0.6718211478979981,CsYb,cubic
1526_CrTh,CrTh,F-43m,1.69171923161423,ThCr,cubic
1530_NiTa5,NiTa5,F-43m,0.4665004146776101,Ta5Ni,cubic
1533_Ga5P24,Ga5P24,I-43m,0.25576877184418,Ga5P24,cubic
1536_Ta5V,Ta5V,Cmmm,0.0288458920268771,Ta5V,orthorhombic
1538_MoNb,MoNb,Pm-3m,-0.1333689993059774,NbMo,cubic
1539_Ir3As,Ir3As,Pm-3m,0.1955133881348913,AsIr3,cubic
1540_Ag3P,Ag3P,Pm-3m,0.1704723993172554,Ag3P,cubic
1546_Mo2Pb4,Mo2Pb4,Cmcm,0.5704802408949945,MoPb2,orthorhombic
1548_Ni2Br6,Ni2Br6,Pm-3n,0.5173969276250716,NiBr3,cubic
1549_Ga3P,Ga3P,Pm-3m,0.1349100492576389,Ga3P,cubic
1550_Ag4Al6,Ag4Al6,P1,-0.0121998775051977,Al3Ag2,triclinic
1551_Cr16Nb4,Cr16Nb4,I23,0.5528695390018527,NbCr4,cubic
1552_Pd4Sn4,Pd4Sn4,Pnma,-0.3934178880777548,SnPd,orthorhombic
1555_FeW,FeW,P-6m2,0.3016816518868364,FeW,hexagonal
1556_Fe6Mo2,Fe6Mo2,Pm-3n,0.0530397565109037,Fe3Mo,cubic
1558_AuPb,AuPb,Fm-3m,-0.0561221939407761,PbAu,cubic
1559_Cu6Pt5,Cu6Pt5,P1,-0.1148469734807642,Cu6Pt5,triclinic
1560_SmSr,SmSr,P-6m2,-0.1430822315729507,SrSm,hexagonal
1561_CrMn,CrMn,P-6m2,0.2397128541524225,MnCr,hexagonal
1562_NiP,NiP,P-6m2,-0.2095465905788165,NiP,hexagonal
1563_Ag2Na4,Ag2Na4,Pnnm,0.0735529798504162,Na2Ag,orthorhombic
1564_Fe4W2,Fe4W2,Cmcm,0.2982040333764632,Fe2W,orthorhombic
1565_In2Br2,In2Br2,Cmcm,-0.7314480474795149,InBr,orthorhombic
1568_Cs16Bi16,Cs16Bi16,P2_1/c,-4.954624198783083,CsBi,monoclinic
1570_Ge4As2,Ge4As2,Pnnm,0.2483039054601121,Ge2As,orthorhombic
1572_Ba2Ta2,Ba2Ta2,Imma,0.9726660089722784,BaTa,orthorhombic
1574_Al4Sn2,Al4Sn2,Pnnm,0.3032474216993517,Al2Sn,orthorhombic
1575_AuP3,AuP3,Pmm2,0.0329340208447916,P3Au,orthorhombic
1577_Cr4Sn8,Cr4Sn8,Fddd,-0.0258652017659611,CrSn2,orthorhombic
1578_Fe12W12,Fe12W12,Pbcm,0.1609000908420957,FeW,orthorhombic
1580_Ag2Br2,Ag2Br2,P2_1/m,-0.4266515631149774,AgBr,monoclinic
1581_FeV3,FeV3,Immm,-0.1426573123202441,V3Fe,orthorhombic
1583_Ag3Br,Ag3Br,Imm2,0.1583920348366088,Ag3Br,orthorhombic
1585_CuFe,CuFe,Fm-3m,0.793062598387337,FeCu,cubic
1586_Cu6Pt5,Cu6Pt5,P1,-0.1172930858644618,Cu6Pt5,triclinic
1587_Nb4W4,Nb4W4,Pnma,0.3120608256959514,NbW,orthorhombic
1588_Ag2Al3,Ag2Al3,Immm,-0.0310931534378596,Al3Ag2,orthorhombic
1589_CeBi,CeBi,P-6m2,-0.5555537611125843,CeBi,hexagonal
1590_PtYb,PtYb,Fm-3m,-0.9045942152103312,YbPt,cubic
1592_BaIr5,BaIr5,F-43m,0.6484048012314467,BaIr5,cubic
1594_SbI,SbI,Fm-3m,0.1741662779612185,SbI,cubic
1595_Ag7Al5,Ag7Al5,P1,-0.033099776589608,Al5Ag7,triclinic
1596_Ag4Ge6,Ag4Ge6,Fdd2,1.1126645576840708,Ag2Ge3,orthorhombic
1597_MoSn,MoSn,P-6m2,0.1935548928516741,SnMo,hexagonal
1598_IrTh,IrTh,P-6m2,-0.6023029753801623,ThIr,hexagonal
1599_Eu3Sm,Eu3Sm,Pm-3m,-0.1120561147407701,SmEu3,cubic
1600_PtRh,PtRh,R-3m,0.011440339768499,PtRh,trigonal
1603_Au3Sr,Au3Sr,Fm-3m,-0.4641703289192604,SrAu3,cubic
1604_Cu16Ni4,Cu16Ni4,I-43m,0.3643143718723906,Cu4Ni,cubic
1605_Ge8P4,Ge8P4,Pnma,0.2090046404551131,Ge2P,orthorhombic
1606_Ba2In4,Ba2In4,Imma,-0.4937894542599756,BaIn2,orthorhombic
1607_K2Na4,K2Na4,Pnnm,0.0638998573109968,KNa2,orthorhombic
1609_CuRh,CuRh,F-43m,1.38952287924684,CuRh,cubic
1610_Cu2Ga2,Cu2Ga2,Cmcm,0.0515306965752166,GaCu,orthorhombic
1611_Na4Pt2,Na4Pt2,Fd-3m,0.2613324801413122,Na2Pt,cubic
1613_P12As17,P12As17,I-43m,0.3327069785419281,As17P12,cubic
1614_NaNi,NaNi,P-6m2,0.4633427963348522,NaNi,hexagonal
1615_CuP3,CuP3,Imm2,0.1581477937523514,CuP3,orthorhombic
1616_Al2K2,Al2K2,Pmmn,0.2424803932814523,KAl,orthorhombic
1617_AlSr5,AlSr5,Cmmm,0.0473004984587275,Sr5Al,orthorhombic
1619_Fe3V,Fe3V,Fm-3m,-0.1830790839423262,VFe3,cubic
1621_FePb,FePb,Pm-3m,0.8402487620204404,FePb,cubic
1622_Fe44Mo2,Fe44Mo2,Fd-3m,0.2251934174866468,Fe22Mo,cubic
1623_Cr8Pb4,Cr8Pb4,Pnma,0.6935188602294282,Cr2Pb,orthorhombic
1624_Al3Cu9,Al3Cu9,Pmmm,-0.0331233459433093,AlCu3,orthorhombic
1625_In3Sm,In3Sm,Pm-3m,-0.6863031035524711,SmIn3,cubic
1626_Ir6Na2,Ir6Na2,Pmmn,0.4922952696608815,NaIr3,orthorhombic
1627_Al3Sb,Al3Sb,Immm,0.1942464372407792,Al3Sb,orthorhombic
1628_Nb2W2,Nb2W2,Cmcm,0.333740593282716,NbW,orthorhombic
1629_PtYb,PtYb,Fm-3m,-0.9133928122090472,YbPt,cubic
1630_BaIr,BaIr,F-43m,1.1244898747305545,BaIr,cubic
1631_Mn16W8,Mn16W8,Fd-3m,0.4934416629123663,Mn2W,cubic
1632_InBr3,InBr3,Immm,-0.5535261041398845,InBr3,orthorhombic
1633_Ba5Sn3,Ba5Sn3,Cmmm,-0.4833400665952947,Ba5Sn3,orthorhombic
1634_Cu2Na,Cu2Na,Immm,0.1896229369415631,NaCu2,orthorhombic
1637_MoNb,MoNb,Pm-3m,-0.1295801188152356,NbMo,cubic
1638_CrGa,CrGa,Fm-3m,0.5566800946973203,CrGa,cubic
1641_Pb2As2,Pb2As2,Imma,0.0840475302337555,AsPb,orthorhombic
1642_AgI,AgI,F-43m,-0.3753316093644216,AgI,cubic
1643_Ca3Ni,Ca3Ni,Fm-3m,0.2530239250171147,Ca3Ni,cubic
1644_FeV3,FeV3,Immm,-0.1424462107173667,V3Fe,orthorhombic
1646_AuP,AuP,Immm,0.1982375973905634,PAu,orthorhombic
1647_PbSb,PbSb,Cmmm,0.1028825215824067,SbPb,orthorhombic
1649_Ag14Yb4,Ag14Yb4,Cmcm,-0.3354358099427333,Yb2Ag7,orthorhombic
1653_AlNb,AlNb,P-6m2,-0.1917684673515287,NbAl,hexagonal
1654_RbTh,RbTh,P-6m2,0.7255856214069927,RbTh,hexagonal
1656_Au3P,Au3P,Pmm2,0.2589385795723418,PAu3,orthorhombic
1658_Ni17Br12,Ni17Br12,I-43m,0.3165058734830896,Ni17Br12,cubic
1659_Cu2Fe2,Cu2Fe2,Fd-3m,0.1809816039781348,FeCu,cubic
1662_TaGe5,TaGe5,Cmmm,0.202469743993633,TaGe5,orthorhombic
1663_TaGe3,TaGe3,Immm,0.1374193903641964,TaGe3,orthorhombic
1664_NaNi,NaNi,P-6m2,0.4828097023828093,NaNi,hexagonal
1665_Ba3Ta,Ba3Ta,Immm,0.904670441205412,Ba3Ta,orthorhombic
1667_Cs4I12,Cs4I12,Pnma,-0.9683357396519788,CsI3,orthorhombic
1669_NiPa,NiPa,P-6m2,-0.2848301627881691,PaNi,hexagonal
1670_InBr3,InBr3,Immm,-0.5579910152995953,InBr3,orthorhombic
1671_Al2In4,Al2In4,Cmcm,0.1496605006122985,AlIn2,orthorhombic
1674_Pb2As4,Pb2As4,Cmcm,0.0357977154458121,As2Pb,orthorhombic
1675_AgBr2,AgBr2,Immm,-0.1491938272423508,AgBr2,orthorhombic
1676_Sb4Br12,Sb4Br12,Pnma,-0.6157437162277182,SbBr3,orthorhombic
1678_RhYb,RhYb,P-6m2,-0.3348424399415872,YbRh,hexagonal
1680_Na4Pt2,Na4Pt2,Cmcm,-0.127379207660755,Na2Pt,orthorhombic
1681_Cr3Nb,Cr3Nb,Fm-3m,0.0781401406249067,NbCr3,cubic
1682_AcNb,AcNb,Fm-3m,1.5026302900040678,AcNb,cubic
1683_WSb3,WSb3,Pm-3m,0.990997905753166,Sb3W,cubic
1684_FePb2,FePb2,Fm-3m,0.5941554962577266,FePb2,cubic
1685_Al5Rh7,Al5Rh7,Fmmm,-0.6383318023359396,Al5Rh7,orthorhombic
1686_Ca3Ga8,Ca3Ga8,Immm,-0.4391065488204818,Ca3Ga8,orthorhombic
1689_InRh,InRh,Fm-3m,-0.0625134166024929,InRh,cubic
1691_AuNb3,AuNb3,Pmm2,0.1032244784768927,Nb3Au,orthorhombic
1692_As3Br,As3Br,Fm-3m,0.4963062451191149,As3Br,cubic
1693_AuU,AuU,Fm-3m,0.1076096596159361,UAu,cubic
1696_Cr3Na,Cr3Na,Immm,0.9098419704397562,NaCr3,orthorhombic
1697_Ca5Ga3,Ca5Ga3,Cmmm,-0.1228295982076836,Ca5Ga3,orthorhombic
1698_Al3Sm,Al3Sm,Pm-3m,-0.5776724548870158,SmAl3,cubic
1699_Ag2Ge2,Ag2Ge2,Pmmn,0.1769106188002136,AgGe,orthorhombic
1700_Fe2V2,Fe2V2,Imma,-0.078264600413517,VFe,orthorhombic
1701_Na5Pt,Na5Pt,F-43m,0.1710178720096715,Na5Pt,cubic
1703_Ba5Ir24,Ba5Ir24,I-43m,0.5284555203006704,Ba5Ir24,cubic
1704_P16Br4,P16Br4,I23,0.2682701181112456,P4Br,cubic
1705_CaMn2,CaMn2,Fmmm,6.453217612714281,CaMn2,orthorhombic
1706_CsIr,CsIr,P-6m2,1.5583195048915797,CsIr,hexagonal
1707_Pd2Sn,Pd2Sn,Immm,-0.4766293163031274,SnPd2,orthorhombic
1709_Mn5W,Mn5W,F-43m,0.0518166976176933,Mn5W,cubic
1711_Fe3Pb,Fe3Pb,Pm-3m,3.1602556276759275,Fe3Pb,cubic
1712_P12Br17,P12Br17,I-43m,0.305400172102448,P12Br17,cubic
1713_Ba6Ga2,Ba6Ga2,Pmmn,-0.0995503976400025,Ba3Ga,orthorhombic
1714_Ba3Ga,Ba3Ga,Pmm2,-0.0058325030941168,Ba3Ga,orthorhombic
1715_Cr3Ta,Cr3Ta,Cmmm,0.1301554515644412,TaCr3,orthorhombic
1716_Mn6W2,Mn6W2,Pm-3n,0.1763066696193256,Mn3W,cubic
1718_Ba2Sn2,Ba2Sn2,Pmma,-0.6119471538828103,BaSn,orthorhombic
1719_Al3Ga,Al3Ga,Cmmm,0.0275824749523612,Al3Ga,orthorhombic
1721_Al10Au20,Al10Au20,Pnnm,-0.3473274178695784,AlAu2,orthorhombic
1722_Al18In6,Al18In6,Pmmn,0.1601819126916096,Al3In,orthorhombic
1724_Al2Cu,Al2Cu,Immm,-0.0700894357803155,Al2Cu,orthorhombic
1725_CrNb,CrNb,Pm-3m,0.0447298304455507,NbCr,cubic
1727_MoNb3,MoNb3,Pm-3m,0.3686160886970704,Nb3Mo,cubic
1729_AgGe,AgGe,Cmmm,0.2156207633049502,AgGe,orthorhombic
1730_Cr4Sn8,Cr4Sn8,Fddd,-0.0265927506534436,CrSn2,orthorhombic
1731_CrTa,CrTa,P-6m2,0.530166486935034,TaCr,hexagonal
1732_PaSr,PaSr,R-3m,0.4385685916244535,SrPa,trigonal
1733_FeV,FeV,P-6m2,0.1213318125962068,VFe,hexagonal
1734_AgGe3,AgGe3,Immm,0.2660237849399345,AgGe3,orthorhombic
1735_Ba6Sn2,Ba6Sn2,Cmcm,-0.1304743003915054,Ba3Sn,orthorhombic
1737_Na4Pb2,Na4Pb2,Fd-3m,-0.0059604221131216,Na2Pb,cubic
1739_Ba12Ir17,Ba12Ir17,I-43m,0.7052706845245339,Ba12Ir17,cubic
1740_Al2Sr6,Al2Sr6,Cmcm,0.0682416433704053,Sr3Al,orthorhombic
1745_Fe2Pd2,Fe2Pd2,Fd-3m,0.0600193354461096,FePd,cubic
1747_Fe3Pb,Fe3Pb,Pm-3m,0.3962023583228786,Fe3Pb,cubic
1756_FePb3,FePb3,Pm-3m,0.9449279199060578,FePb3,cubic
1818_Ba2Pd,Ba2Pd,Fmmm,-0.3628834847793444,Ba2Pd,orthorhombic
1820_In2Br4,In2Br4,C2/m,-0.649103872879229,InBr2,monoclinic
1821_MnRh,MnRh,Pm-3m,-0.1924736817812853,MnRh,cubic
1822_Ca3Mo,Ca3Mo,Imm2,0.7116405846471903,Ca3Mo,orthorhombic
1824_Cu3Ga,Cu3Ga,Imm2,-0.0800573082827607,GaCu3,orthorhombic
1825_Pb2Sb6,Pb2Sb6,Cmcm,0.173259380384851,Sb3Pb,orthorhombic
1829_FeNa3,FeNa3,Pm-3m,1.3916807839633634,Na3Fe,cubic
1830_SnP3,SnP3,Im-3m,0.113431214348977,SnP3,cubic
1832_Ni4U6,Ni4U6,R-3c,2.4319144975516,U3Ni2,trigonal
1833_Ga5Br,Ga5Br,Cmmm,-0.0006488106114813,Ga5Br,orthorhombic
1835_Ca3Pb,Ca3Pb,Immm,-0.2709615632900624,Ca3Pb,orthorhombic
1838_SnP,SnP,Fm-3m,-0.0947927665832342,SnP,cubic
1839_Al2Th2,Al2Th2,Cmcm,-0.3294962269685841,ThAl,orthorhombic
1840_GaMo,GaMo,P-6m2,-0.028439939265862,GaMo,hexagonal
1841_Pd2Sn8,Pd2Sn8,Ccce,-0.2912838041090353,Sn4Pd,orthorhombic
1844_Ni2Pb2,Ni2Pb2,P6_3/mmc,0.0508002978802686,NiPb,hexagonal
1845_SmBi,SmBi,P-6m2,-0.8891919496746308,SmBi,hexagonal
1846_VW2,VW2,Immm,0.8396076707660759,VW2,orthorhombic
1847_Mn16W4,Mn16W4,I-43m,0.4679057054088744,Mn4W,cubic
1848_MnNi,MnNi,P-6m2,0.0683401008984505,MnNi,hexagonal
1849_AlSb3,AlSb3,Immm,0.1501559370777596,AlSb3,orthorhombic
1850_Au5Nb,Au5Nb,Cmmm,0.048939849058281,NbAu5,orthorhombic
1852_MnW,MnW,Pm-3m,0.147210544305592,MnW,cubic
1853_VSb,VSb,P-6m2,-0.0537609682333108,VSb,hexagonal
1854_Ag5Al4,Ag5Al4,P-1,-0.0289825661094569,Al4Ag5,triclinic
1855_Ag2Ge4,Ag2Ge4,Pnnm,0.297839306357804,AgGe2,orthorhombic
1856_Cu4Pt4,Cu4Pt4,P-1,-0.1205808597847024,CuPt,triclinic
1857_CuMo,CuMo,P-6m2,0.3588543434479447,CuMo,hexagonal
1860_Nb2W4,Nb2W4,Pnnm,0.1061049533559928,NbW2,orthorhombic
1863_Fe4W2,Fe4W2,Cmcm,0.1247923180939961,Fe2W,orthorhombic
1864_Fe5W,Fe5W,Amm2,0.1370840131538635,Fe5W,orthorhombic
1865_Al2K2,Al2K2,Cmcm,0.2493481884250021,KAl,orthorhombic
1866_NiPa,NiPa,P-6m2,0.4430243120613264,PaNi,hexagonal
1868_FeSr,FeSr,P-6m2,1.0256503461245172,SrFe,hexagonal
1869_AlIn3,AlIn3,Imm2,0.1166018305890035,AlIn3,orthorhombic
1871_FeSb,FeSb,P-6m2,0.1270127343936424,FeSb,hexagonal
1873_Al2Sb2,Al2Sb2,Imma,0.181921935434036,AlSb,orthorhombic
1874_Au4Sr2,Au4Sr2,Imma,-0.7626116234560195,SrAu2,orthorhombic
1875_Al2Sb4,Al2Sb4,Pnnm,0.0339020113510422,AlSb2,orthorhombic
1877_CuTh,CuTh,P-6m2,0.1765057819602988,ThCu,hexagonal
1881_IrPd7,IrPd7,Fm-3m,0.0597201569160912,IrPd7,cubic
1883_Cu4Ge2,Cu4Ge2,Pnnm,0.1403253897507686,Cu2Ge,orthorhombic
1884_Al12K12,Al12K12,Pbcm,0.3064031157240965,KAl,orthorhombic
1885_Sb2Ge2,Sb2Ge2,Imma,0.2790129490215403,GeSb,orthorhombic
1887_Fe5Pd,Fe5Pd,F-43m,0.2336302647298455,Fe5Pd,cubic
1890_CrNa3,CrNa3,Cmmm,0.8515193684396225,Na3Cr,orthorhombic
1891_Au5Mn,Au5Mn,Cmmm,-0.0340198901622936,MnAu5,orthorhombic
1896_Cr5Nb,Cr5Nb,Cmmm,0.0783894885691474,NbCr5,orthorhombic
1897_Cr5Nb,Cr5Nb,Cmmm,0.0850460954363327,NbCr5,orthorhombic
1900_CuK,CuK,P-6m2,0.5618755958170236,KCu,hexagonal
1901_Ir2Na,Ir2Na,Immm,0.2358284209454311,NaIr2,orthorhombic
1903_CrNb3,CrNb3,Cmmm,0.0724017543079593,Nb3Cr,orthorhombic
1904_In4Mn4,In4Mn4,Pnma,0.2530961970805325,MnIn,orthorhombic
1905_GaNp,GaNp,R-3m,-0.1393437317112527,NpGa,trigonal
1912_AcV,AcV,Pm-3m,0.6825734085499287,AcV,cubic
1921_CsYb,CsYb,F-43m,0.6736704833459317,CsYb,cubic
1923_InV,InV,Fm-3m,0.8176152594236008,VIn,cubic
1924_AuNp,AuNp,F-43m,2.1495720761711983,NpAu,cubic
1925_Cu44Ni2,Cu44Ni2,Fd-3m,0.1180290791446753,Cu22Ni,cubic
1927_Cu6Pt6,Cu6Pt6,P-1,-0.119603433327993,CuPt,triclinic
1929_Pb2Sb2,Pb2Sb2,Imma,0.0611476891897284,SbPb,orthorhombic
1930_W5P,W5P,F-43m,0.760492533042194,PW5,cubic
1931_Cr2Nb2,Cr2Nb2,Fd-3m,0.1344305427950498,NbCr,cubic
1932_AgTa3,AgTa3,Fm-3m,0.3187596400493717,Ta3Ag,cubic
1933_Ni2Rh2,Ni2Rh2,Cmme,0.2229648259063426,NiRh,orthorhombic
1935_Na7Pt,Na7Pt,Fm-3m,0.0551020299561471,Na7Pt,cubic
1936_WP3,WP3,Fm-3m,0.3893691915278054,P3W,cubic
1937_Fe8Pb4,Fe8Pb4,Pa-3,1.127174672553231,Fe2Pb,cubic
1938_Al3Cr,Al3Cr,Pm-3m,-0.1119193373167286,Al3Cr,cubic
1939_CaCr3,CaCr3,Imm2,1.0513220301705486,CaCr3,orthorhombic
1943_Al4Ga8,Al4Ga8,Pnma,0.0662554584094277,AlGa2,orthorhombic
1945_RbU,RbU,P-6m2,1.1812050215563366,RbU,hexagonal
1946_CrP,CrP,Fm-3m,-0.2154551302781184,CrP,cubic
1947_MnNi,MnNi,F-43m,1.5847576502533247,MnNi,cubic
1948_Mo3Nb,Mo3Nb,Pm-3m,0.412866896468083,NbMo3,cubic
1951_Ag4Na2,Ag4Na2,Pnnm,0.0165116819565905,NaAg2,orthorhombic
1953_Mo16Nb8,Mo16Nb8,Fd-3m,0.3950892874479035,NbMo2,cubic
1954_AgP3,AgP3,Pm-3m,0.6993426805573235,AgP3,cubic
1955_RbU,RbU,P-6m2,1.1722792845582193,RbU,hexagonal
1956_Sr8W4,Sr8W4,Pa-3,1.5620329569499674,Sr2W,cubic
1958_Ba2Fe2,Ba2Fe2,P6_3mc,1.432824894896533,BaFe,hexagonal
1959_Pb5Sb3,Pb5Sb3,Cmmm,0.0442930198409401,Sb3Pb5,orthorhombic
1961_AuSr,AuSr,Pm-3m,-0.7420538966163632,SrAu,cubic
1963_Mo4P4,Mo4P4,P2_13,-0.5185167056942248,MoP,cubic
1964_SrW4,SrW4,Im-3m,3.29538982431248,SrW4,cubic
1965_CuFe,CuFe,F-43m,1.458478172494921,FeCu,cubic
1966_NaPt3,NaPt3,Fm-3m,0.1237963514291218,NaPt3,cubic
1968_GaSr,GaSr,P-6m2,-0.1161170499616095,SrGa,hexagonal
1973_Fe3V,Fe3V,Cmmm,-0.0559529631309843,VFe3,orthorhombic
1976_Ag2Na4,Ag2Na4,Pnnm,0.1008943952187406,Na2Ag,orthorhombic
1977_Fe4W2,Fe4W2,Cmcm,0.1000496737824505,Fe2W,orthorhombic
1978_InNb,InNb,Fm-3m,0.6373364957229786,NbIn,cubic
1980_Ir5As,Ir5As,F-43m,0.7876346656538438,AsIr5,cubic
1982_Fe2V4,Fe2V4,Cmcm,-0.1378910599604251,V2Fe,orthorhombic
1983_Pb4V4,Pb4V4,P2_13,0.5410168853053765,VPb,cubic
1984_CuNi5,CuNi5,F-43m,0.1978016568543837,CuNi5,cubic
1985_In4Br2,In4Br2,Cmcm,-0.3372741578598444,In2Br,orthorhombic
1986_SrI,SrI,Fm-3m,-1.1425274083601475,SrI,cubic
1988_PbGe3,PbGe3,Fm-3m,0.1050826939614646,Ge3Pb,cubic
1990_CrYb,CrYb,F-43m,1.563562392238151,YbCr,cubic
1991_AuP,AuP,F-43m,0.216376917775559,PAu,cubic
1992_CaGe3,CaGe3,Fm-3m,-0.2835520166753325,CaGe3,cubic
1993_K4Sn2,K4Sn2,Pnnm,0.0381415247835024,K2Sn,orthorhombic
1995_CuSn,CuSn,F-43m,0.3544542623870392,CuSn,cubic
1998_Cu5Pt5,Cu5Pt5,P-1,-0.1249004932685046,CuPt,triclinic
1999_Sb3Ge5,Sb3Ge5,Cmmm,0.279852167525032,Ge5Sb3,orthorhombic
2001_FeMo5,FeMo5,F-43m,0.546571882198973,FeMo5,cubic
2002_Sr2W2,Sr2W2,Fd-3m,1.3964235494759736,SrW,cubic
2005_Fe26Mo2,Fe26Mo2,Fm-3c,0.4051483533428351,Fe13Mo,cubic
2006_CrEu,CrEu,Fm-3m,0.9504176641676194,EuCr,cubic
2007_W2Sb2,W2Sb2,Fd-3m,0.9266181348642304,SbW,cubic
2009_MoNb,MoNb,Pm-3m,-0.1312283059431038,NbMo,cubic
2011_Ba8Bi6,Ba8Bi6,I-43d,-0.952543718522009,Ba4Bi3,cubic
2015_AlPd,AlPd,P-6m2,-0.7587414640727959,AlPd,hexagonal
2016_Ba2Ge2,Ba2Ge2,Cmcm,-0.242087032344104,BaGe,orthorhombic
2018_Au2Mn2,Au2Mn2,Pmma,0.0127753186422383,MnAu,orthorhombic
2021_CuI,CuI,P-6m2,0.1611175716966943,CuI,hexagonal
2022_Cr2As,Cr2As,Fmmm,1.20373859087688,Cr2As,orthorhombic
2025_Al2Pb4,Al2Pb4,Pnnm,0.2598910134384138,AlPb2,orthorhombic
2026_Sr8Bi6,Sr8Bi6,I-43d,-0.9292699023510173,Sr4Bi3,cubic
2029_GaPt5,GaPt5,Cmmm,-0.2771613896486968,GaPt5,orthorhombic
2031_CuYb,CuYb,P-6m2,-0.0475451543672771,YbCu,hexagonal
2032_SrAs2,SrAs2,Fmmm,0.9507100421627857,SrAs2,orthorhombic
2033_Au2As,Au2As,Fmmm,0.1483135096731356,AsAu2,orthorhombic
2038_Nb10Ge6,Nb10Ge6,P6_3/mcm,-0.5620901117693196,Nb5Ge3,hexagonal
2039_IrP2,IrP2,Fm-3m,-0.3584518601264636,P2Ir,cubic
2040_FePb,FePb,Pm-3m,0.8426981996656657,FePb,cubic
2043_BaIr2,BaIr2,Fm-3m,1.7508225033464004,BaIr2,cubic
2045_Ba8Cu4,Ba8Cu4,Pnma,0.0588067267426094,Ba2Cu,orthorhombic
2046_Ba2Pd4,Ba2Pd4,Immm,-0.351981708479304,BaPd2,orthorhombic
2047_Mo2Pb4,Mo2Pb4,Cmcm,0.836551452064942,MoPb2,orthorhombic
2048_Ca4P2,Ca4P2,Pnnm,-0.8955902962299666,Ca2P,orthorhombic
2049_Ba4Ir2,Ba4Ir2,Fd-3m,1.2092215221026048,Ba2Ir,cubic
2050_Mo2Nb6,Mo2Nb6,Pm-3n,0.0541671401782277,Nb3Mo,cubic
2051_GaP7,GaP7,Fm-3m,0.6729407778305001,GaP7,cubic
2052_InNp,InNp,Fm-3m,0.8057627772406146,NpIn,cubic
2055_Fe2As4,Fe2As4,Pnnm,-0.2726784974914693,FeAs2,orthorhombic
